,ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,height,width,length
5337,10+,24.0,1.0,234.0,3.0,9,41614.0,Easy,Owen & Blue,5.0,BrickHeadz,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5338,4-7,24.0,16.82623813551358,84.0,4.337640663742107,7,10756.0,0.16760459995106436,Pteranodon Escape,0.13212625397602154,Juniors,0.14639915178207324,DN,3,3,5
5339,2-5,21.6,1.0,24.0,4.337640663742107,12,10879.0,0.16760459995106436,Gentle Giants Petting Zoo,5.0,DUPLO®,0.14639915178207324,DN,5,6,5
5340,4-7,53.88,16.82623813551358,150.0,4.337640663742107,11,10758.0,0.16760459995106436,T. rex Breakout,0.13212625397602154,Juniors,0.14639915178207324,DN,4,2,11
5341,14+,143.88,52.0,1363.0,3.2,7,76105.0,Average,The Hulkbuster: Ultron Edition,3.8,Marvel Super Heroes,4.0,DN,9,8,3
5342,8-14,107.88,7.0,1004.0,4.8,10,76108.0,Average,Sanctum Sanctorum Showdown,5.0,Marvel Super Heroes,4.8,DN,11,7,8
5343,8-14,89.88,17.0,674.0,4.9,9,76107.0,Average,Thanos: Ultimate Battle,4.7,Marvel Super Heroes,4.2,DN,3,18,8
5344,7-14,41.88,3.0,416.0,3.7,9,76103.0,Average,Corvus Glaive Thresher Attack,4.0,Marvel Super Heroes,3.7,DN,7,9,3
5345,7-14,36.0,13.0,375.0,4.7,8,76104.0,Easy,The Hulkbuster Smash-Up,4.8,Marvel Super Heroes,4.7,DN,5,6,2
5346,6-12,27.6,10.0,223.0,4.4,4,76102.0,Easy,Thor's Weapon Quest,4.4,Marvel Super Heroes,4.9,DN,2,4,5
5347,6-12,15.6,13.0,124.0,4.2,7,76101.0,Easy,Outrider Dropship Attack,4.8,Marvel Super Heroes,4.8,DN,4,2,2
5348,10+,12.0,3.0,101.0,4.0,9,41604.0,Average,Iron Man MK50,4.7,BrickHeadz,4.5,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5349,10+,12.0,2.0,105.0,3.0,9,41605.0,Easy,Thanos,5.0,BrickHeadz,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5350,10+,12.0,1.0,113.0,5.0,8,41606.0,Easy,Star-Lord,5.0,BrickHeadz,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5351,10+,12.0,1.0,136.0,4.337640663742107,11,41607.0,0.16760459995106436,Gamora,5.0,BrickHeadz,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5352,7-14,65.88,6.0,492.0,4.7,10,76088.0,Average,Thor vs. Hulk: Arena Clash,4.3,Marvel Super Heroes,4.0,DN,7,15,2
5353,7-14,65.88,7.0,375.0,4.1,8,76078.0,Easy,Hulk vs. Red Hulk,3.7,Marvel Super Heroes,2.3,DN,5,4,7
5354,7-14,53.88,6.0,400.0,4.8,6,76084.0,Easy,The Ultimate Battle for Asgard,4.3,Marvel Super Heroes,4.5,DN,1,7,8
5355,7-14,41.88,23.0,375.0,4.4,8,76083.0,Average,Beware the Vulture,4.6,Marvel Super Heroes,3.9,DN,2,2,5
5356,7-14,36.0,7.0,358.0,4.7,8,76100.0,Average,Royal Talon Fighter Attack,4.7,Marvel Super Heroes,4.8,DN,2,6,8
5357,7-14,36.0,10.0,377.0,4.8,11,76077.0,Easy,Iron Man: Detroit Steel Strikes,4.6,Marvel Super Heroes,4.3,DN,1,2,5
5358,2-5,30.0,16.82623813551358,38.0,4.337640663742107,9,10876.0,0.16760459995106436,Spider-Man & Hulk Adventures,0.13212625397602154,DUPLO®,0.14639915178207324,DN,9,4,1
5359,6-12,27.6,9.0,185.0,3.9,6,76082.0,Easy,ATM Heist Battle,3.9,Marvel Super Heroes,4.2,DN,3,3,3
5360,6-12,27.6,6.0,229.0,4.4,9,76099.0,Easy,Rhino Face-Off by the Mine,4.7,Marvel Super Heroes,5.0,DN,3,2,5
5361,6-12,27.6,10.0,160.0,3.9,7,76076.0,Easy,Captain America Jet Pursuit,3.7,Marvel Super Heroes,3.9,DN,1,7,7
5362,4-7,24.0,1.0,125.0,5.0,9,10754.0,0.16760459995106436,Spider-Man vs. Scorpion Street Showdown,4.0,Juniors,4.0,DN,4,3,2
5363,5-12,12.0,2.0,79.0,3.5,10,76091.0,Easy,Mighty Micros: Thor vs. Loki,3.5,Marvel Super Heroes,3.0,DN,1,2,2
5364,5-12,12.0,16.82623813551358,86.0,4.337640663742107,8,76090.0,0.16760459995106436,Mighty Micros: Star-Lord vs. Nebula,0.13212625397602154,Marvel Super Heroes,0.14639915178207324,DN,1,2,1
5365,5-12,12.0,16.82623813551358,89.0,4.337640663742107,9,76089.0,0.16760459995106436,Mighty Micros: Scarlet Spider vs. Sandman,0.13212625397602154,Marvel Super Heroes,0.14639915178207324,DN,1,1,1
5366,10+,359.88,38.0,601.0,4.4,13,31313.0,Challenging,LEGO® MINDSTORMS® EV3,4.3,MINDSTORMS®,3.7,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5367,10-21,203.88,1.0,1.0,5.0,0,45500.0,Average,EV3 Intelligent Brick,4.0,MINDSTORMS®,3.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5368,10-21,107.88,6.0,1.0,4.0,0,45501.0,Very Easy,EV3 Rechargeable DC Battery,4.3,MINDSTORMS®,3.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5369,10-21,41.88,1.0,1.0,5.0,0,45506.0,Very Easy,EV3 Color Sensor,5.0,MINDSTORMS®,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5370,10+,41.88,3.0,1.0,5.0,0,45508.0,Average,EV3 Infrared Beacon,5.0,MINDSTORMS®,3.3,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5371,10-21,36.0,16.82623813551358,1.0,4.337640663742107,0,45505.0,0.16760459995106436,EV3 Gyro Sensor,0.13212625397602154,MINDSTORMS®,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5372,10+,36.0,4.0,1.0,3.0,0,45504.0,Challenging,EV3 Ultrasonic Sensor,3.5,MINDSTORMS®,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5373,10-21,36.0,16.82623813551358,1.0,4.337640663742107,0,45509.0,0.16760459995106436,EV3 Infrared Sensor,0.13212625397602154,MINDSTORMS®,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5374,10-21,32.4,2.0,1.0,5.0,0,45502.0,0.16760459995106436,EV3 Large Servo Motor,5.0,MINDSTORMS®,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5375,8+,30.0,2.0,1.0,5.0,0,45517.0,Very Easy,Transformer 10V DC,4.0,MINDSTORMS®,2.5,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5376,10-21,27.6,1.0,1.0,5.0,0,45503.0,Easy,EV3 Medium Servo Motor,5.0,MINDSTORMS®,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5377,10-21,21.6,16.82623813551358,1.0,4.337640663742107,0,45507.0,0.16760459995106436,EV3 Touch Sensor,0.13212625397602154,MINDSTORMS®,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5378,10-21,18.0,16.82623813551358,7.0,4.337640663742107,0,45514.0,0.16760459995106436,EV3 Cable Pack,0.13212625397602154,MINDSTORMS®,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5379,12+,251.88,11.0,2863.0,4.3,4,21137.0,Challenging,The Mountain Cave,4.5,Minecraft™,4.2,DN,12,20,11
5380,8+,119.88,2.0,1122.0,5.0,7,21136.0,Easy,The Ocean Monument,5.0,Minecraft™,4.0,DN,5,9,9
5381,8+,95.88,7.0,729.0,4.0,7,21134.0,Average,The Waterfall Base,4.1,Minecraft™,3.7,DN,7,9,9
5382,8+,71.88,1.0,717.0,5.0,5,21135.0,Challenging,The Crafting Box 2.0,5.0,Minecraft™,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5383,8+,65.88,4.0,549.0,4.7,5,21144.0,Easy,The Farm Cottage,4.8,Minecraft™,4.3,DN,6,13,7
5384,8+,53.88,1.0,470.0,5.0,9,21143.0,Average,The Nether Portal,5.0,Minecraft™,5.0,DN,6,7,9
5385,8+,41.88,16.82623813551358,278.0,4.337640663742107,7,21142.0,0.16760459995106436,The Polar Igloo,0.13212625397602154,Minecraft™,0.14639915178207324,DN,4,6,9
5386,8+,41.88,6.0,387.0,4.2,4,21130.0,Easy,The Nether Railway,4.7,Minecraft™,4.2,DN,1,11,9
5387,8+,24.0,16.0,208.0,4.4,8,21123.0,Easy,The Iron Golem,4.6,Minecraft™,4.4,DN,3,7,5
5388,7-14,21.6,4.0,198.0,4.5,8,21140.0,Average,The Chicken Coop,4.5,Minecraft™,5.0,DN,4,5,5
5389,7-14,21.6,2.0,241.0,5.0,7,21141.0,Average,The Zombie Cave,5.0,Minecraft™,4.5,DN,4,7,5
5390,8+,21.6,5.0,247.0,5.0,4,21129.0,Average,The Mushroom Island,4.6,Minecraft™,4.8,DN,4,7,7
5391,6-14,15.6,16.82623813551358,84.0,4.337640663742107,8,21139.0,0.16760459995106436,The Nether Fight,0.13212625397602154,Minecraft™,0.14639915178207324,DN,2,3,3
5392,6-14,15.6,4.0,69.0,5.0,9,21138.0,Easy,The Melon Farm,4.3,Minecraft™,2.7,DN,2,3,3
5393,5-12,41.88,10.0,169.0,4.3,9,60153.0,Very Easy,People pack – Fun at the beach,4.1,City,3.6,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5394,5+,3.6,13.0,8.0,4.3,13,71020.0,Very Easy,THE LEGO® BATMAN MOVIE Series 2,4.8,Minifigures,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5395,5+,3.6,14.0,7.0,4.5,7,71021.0,Very Easy,Series 18: Party,4.6,Minifigures,4.3,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5396,9-14,131.88,5.0,1426.0,2.0,12,70357.0,Challenging,Knighton Castle,2.6,NEXO KNIGHTS™,1.8,DN,14,17,11
5397,8-14,65.88,3.0,604.0,4.3,8,72006.0,Challenging,Axl's Rolling Arsenal,4.0,NEXO KNIGHTS™,4.0,DN,5,8,5
5398,8-14,53.88,16.82623813551358,569.0,4.337640663742107,9,72005.0,0.16760459995106436,Aaron's X-bow,0.13212625397602154,NEXO KNIGHTS™,0.14639915178207324,DN,3,16,12
5399,8-14,41.88,3.0,506.0,5.0,11,72004.0,Average,Tech Wizard Showdown,5.0,NEXO KNIGHTS™,5.0,DN,9,2,4
5400,8-14,32.4,16.82623813551358,369.0,4.337640663742107,9,72003.0,0.16760459995106436,Berserker Bomber,0.13212625397602154,NEXO KNIGHTS™,0.14639915178207324,DN,3,8,9
5401,7-14,21.6,1.0,191.0,4.0,7,72002.0,Easy,Twinfector,5.0,NEXO KNIGHTS™,3.0,DN,2,5,7
5402,7-14,21.6,16.82623813551358,217.0,4.337640663742107,9,72001.0,0.16760459995106436,Lance's Hover Jouster,0.13212625397602154,NEXO KNIGHTS™,0.14639915178207324,DN,3,3,6
5403,16+,311.88,88.0,4867.0,4.8,9,70620.0,Challenging,NINJAGO® City,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,DN,24,12,16
5404,9-14,179.88,52.0,2295.0,4.7,7,70618.0,Challenging,Destiny's Bounty,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,DN,17,6,21
5405,9-14,107.88,15.0,1403.0,4.5,6,70617.0,Average,Temple of The Ultimate Ultimate Weapon,4.8,THE LEGO® NINJAGO® MOVIE™,4.8,DN,19,14,11
5406,9-14,89.88,9.0,830.0,4.6,8,70656.0,Average,"garmadon, Garmadon, GARMADON!",4.9,THE LEGO® NINJAGO® MOVIE™,4.8,DN,9,10,14
5407,9-14,89.88,6.0,914.0,4.8,9,70616.0,Average,Ice Tank,4.8,THE LEGO® NINJAGO® MOVIE™,4.7,DN,8,9,12
5408,9-14,89.88,11.0,1202.0,4.7,9,70632.0,Average,Quake Mech,4.5,THE LEGO® NINJAGO® MOVIE™,4.4,DN,12,11,6
5409,8-14,77.88,6.0,765.0,3.8,6,70643.0,Average,Temple of Resurrection,4.2,NINJAGO®,4.2,DN,10,7,6
5410,9-14,77.88,19.0,944.0,3.6,11,70615.0,Average,Fire Mech,4.2,THE LEGO® NINJAGO® MOVIE™,4.6,DN,14,8,4
5411,8-14,65.88,8.0,747.0,4.3,7,70613.0,Average,Garma Mecha Man,4.5,THE LEGO® NINJAGO® MOVIE™,4.5,DN,11,9,5
5412,9-14,65.88,8.0,876.0,4.7,8,70614.0,Average,Lightning Jet,5.0,THE LEGO® NINJAGO® MOVIE™,4.6,DN,7,11,17
5413,8-14,53.88,2.0,556.0,4.5,10,70642.0,Average,Killow vs. Samurai X,4.0,NINJAGO®,4.5,DN,3,3,12
5414,8-14,53.88,7.0,521.0,4.7,8,70631.0,Average,Garmadon's Volcano Lair,4.3,THE LEGO® NINJAGO® MOVIE™,5.0,DN,10,12,6
5415,8-14,53.88,29.0,544.0,4.6,9,70612.0,Average,Green Ninja Mech Dragon,4.7,THE LEGO® NINJAGO® MOVIE™,4.5,DN,5,4,23
5416,8-14,41.88,21.0,494.0,4.6,12,70611.0,Average,Water Strider,4.5,THE LEGO® NINJAGO® MOVIE™,4.8,DN,7,11,11
5417,8-14,41.88,16.82623813551358,530.0,4.337640663742107,10,70640.0,0.16760459995106436,S.O.G. Headquarters,0.13212625397602154,NINJAGO®,0.14639915178207324,DN,5,12,8
5418,9-14,41.88,4.0,552.0,4.3,8,70641.0,Challenging,Ninja Nightcrawler,4.8,NINJAGO®,4.3,DN,3,5,9
5419,7-14,30.0,3.0,308.0,5.0,5,70639.0,Average,Street Race of Snake Jaguar,4.7,NINJAGO®,4.3,DN,3,2,6
5420,7-14,30.0,10.0,312.0,3.5,9,70608.0,Easy,Master Falls,4.0,THE LEGO® NINJAGO® MOVIE™,3.6,DN,6,8,5
5421,8-14,30.0,7.0,341.0,4.2,9,70610.0,Average,Flying Jelly Sub,4.6,THE LEGO® NINJAGO® MOVIE™,4.6,DN,8,5,5
5422,7-14,30.0,6.0,341.0,4.4,9,70609.0,Easy,Manta Ray Bomber,4.3,THE LEGO® NINJAGO® MOVIE™,4.2,DN,4,12,9
5423,7-14,21.6,3.0,257.0,5.0,7,70638.0,Average,Katana V11,5.0,NINJAGO®,5.0,DN,1,3,7
5424,7-14,21.6,8.0,217.0,4.1,8,70629.0,Easy,Piranha Attack,3.6,THE LEGO® NINJAGO® MOVIE™,4.1,DN,6,3,4
5425,7-14,21.6,18.0,233.0,4.6,9,70607.0,Easy,NINJAGO® City Chase,4.6,THE LEGO® NINJAGO® MOVIE™,4.5,DN,2,1,2
5426,4-7,21.6,16.82623813551358,131.0,4.337640663742107,8,10755.0,0.16760459995106436,Zane's Ninja Boat Pursuit,0.13212625397602154,Juniors,0.14639915178207324,DN,1,2,7
5427,7-14,15.48,8.0,45.0,3.6,12,71217.0,Easy,Zane Fun Pack,4.0,DIMENSIONS™,3.5,DN,1,1,2
5428,6-14,12.0,1.0,48.0,5.0,7,70628.0,Very Easy,Lloyd - Spinjitzu Master,5.0,THE LEGO® NINJAGO® MOVIE™,5.0,DN,5,3,1
5429,6-14,12.0,16.82623813551358,61.0,4.337640663742107,6,70633.0,0.16760459995106436,Kai - Spinjitzu Master,0.13212625397602154,NINJAGO®,0.14639915178207324,DN,5,3,1
5430,6-14,12.0,1.0,68.0,4.0,8,70635.0,Very Easy,Jay - Spinjitzu Master,4.0,NINJAGO®,3.0,DN,5,3,1
5431,6-14,12.0,2.0,73.0,5.0,9,70637.0,Easy,Cole - Spinjitzu Master,5.0,NINJAGO®,3.5,DN,5,3,1
5432,6-14,12.0,16.82623813551358,69.0,4.337640663742107,9,70636.0,0.16760459995106436,Zane - Spinjitzu Master,0.13212625397602154,NINJAGO®,0.14639915178207324,DN,5,3,1
5433,6-14,12.0,11.0,109.0,4.5,8,70606.0,Easy,Spinjitzu Training,4.7,THE LEGO® NINJAGO® MOVIE™,4.8,DN,3,1,1
5434,6-14,12.0,16.82623813551358,69.0,4.337640663742107,8,70634.0,0.16760459995106436,Nya - Spinjitzu Master,0.13212625397602154,NINJAGO®,0.14639915178207324,DN,5,3,1
5435,14+,215.88,61.0,2028.0,4.6,9,70751.0,Challenging,Temple of Airjitzu,4.8,NINJAGO®,4.3,DN,16,20,13
5436,6+,522.0,7.0,2631.0,4.7,0,2000430.0,Easy,Identity and Landscape Kit,4.6,SERIOUS PLAY®,3.6,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5437,6+,499.2,8.0,2455.0,3.7,0,2000431.0,Average,Connections Kit,3.4,SERIOUS PLAY®,2.9,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5438,6+,321.12,2.0,4900.0,5.0,0,2000409.0,Easy,Window Exploration Bag,5.0,SERIOUS PLAY®,5.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5439,6+,24.0,10.0,219.0,3.9,0,2000414.0,Easy,Starter Kit,3.9,SERIOUS PLAY®,3.3,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5440,8-14,107.88,2.0,841.0,5.0,8,75889.0,Average,Ferrari Ultimate Garage,5.0,Speed Champions,4.5,DN,3,8,7
5441,7-14,41.88,4.0,391.0,5.0,5,75888.0,Average,Porsche 911 RSR and 911 Turbo 3.0,4.8,Speed Champions,4.8,DN,1,2,6
5442,7-14,15.6,9.0,183.0,4.8,9,75884.0,Easy,1968 Ford Mustang Fastback,4.9,Speed Champions,4.8,DN,1,2,5
5443,7-14,15.6,3.0,179.0,5.0,8,75886.0,Easy,Ferrari 488 GT3 “Scuderia Corsa”,5.0,Speed Champions,5.0,DN,1,2,6
5444,7-14,15.6,13.0,203.0,4.5,7,75885.0,Average,Ford Fiesta M-Sport WRC,4.5,Speed Champions,4.5,DN,2,2,5
5445,7-14,15.6,3.0,163.0,5.0,11,75887.0,Easy,Porsche 919 Hybrid,5.0,Speed Champions,5.0,DN,1,2,5
5446,8-14,107.88,8.0,941.0,4.6,12,75883.0,Average,MERCEDES AMG PETRONAS Formula One™ Team,4.6,Speed Champions,4.3,DN,7,8,3
5447,7-14,36.0,12.0,366.0,4.5,8,75881.0,Easy,2016 Ford GT & 1966 Ford GT40,4.8,Speed Champions,4.4,DN,1,1,6
5448,7-14,15.6,12.0,196.0,4.5,7,75877.0,Easy,Mercedes-AMG GT3,4.6,Speed Champions,4.4,DN,1,2,6
5449,7-14,15.6,10.0,161.0,4.7,8,75880.0,Easy,McLaren 720S,4.9,Speed Champions,4.7,DN,1,1,5
5450,7-14,15.6,11.0,184.0,4.8,10,75879.0,Easy,Scuderia Ferrari SF16-H,4.7,Speed Champions,4.7,DN,1,2,5
5451,7-14,15.6,19.0,181.0,4.7,7,75878.0,Easy,Bugatti Chiron,4.9,Speed Champions,4.8,DN,1,1,5
5452,9-14,179.88,4.0,1413.0,4.0,7,75212.0,Average,Kessel Run Millennium Falcon™,4.0,Star Wars™,3.8,DN,4,11,18
5453,9-14,77.88,7.0,519.0,5.0,6,75211.0,Average,Imperial TIE Fighter™,4.7,Star Wars™,3.7,DN,9,7,7
5454,8-12,53.88,2.0,464.0,4.0,6,75210.0,Easy,Moloch's Landspeeder™,4.5,Star Wars™,3.5,DN,2,4,6
5455,7-12,30.0,5.0,229.0,4.4,7,75208.0,Easy,Yoda's Hut,4.4,Star Wars™,4.2,DN,4,4,9
5456,7-12,30.0,4.0,345.0,4.5,7,75209.0,Easy,Han Solo's Landspeeder™,4.8,Star Wars™,4.3,DN,1,3,6
5457,8-14,30.0,16.82623813551358,104.0,4.337640663742107,8,75537.0,0.16760459995106436,Darth Maul™,0.13212625397602154,Star Wars™,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5458,7-14,27.6,3.0,101.0,3.5,7,75536.0,Easy,Range Trooper™,4.7,Star Wars™,4.3,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5459,8-14,27.6,16.82623813551358,101.0,4.337640663742107,7,75535.0,0.16760459995106436,Han Solo™,0.13212625397602154,Star Wars™,0.14639915178207324,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5460,6-12,15.6,4.0,99.0,4.3,9,75207.0,Very Easy,Imperial Patrol Battle Pack,5.0,Star Wars™,4.0,DN,1,1,5
5461,10+,12.0,1.0,149.0,2.0,12,41609.0,Very Easy,Chewbacca™,3.0,BrickHeadz,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5462,10+,12.0,1.0,141.0,2.0,12,41608.0,Very Easy,Han Solo™,4.0,BrickHeadz,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5463,14+,539.88,84.0,4016.0,4.5,11,75159.0,Challenging,Death Star™,3.9,Star Wars™,3.5,DN,16,16,0.1846505179022918
5464,14+,215.88,86.0,1703.0,3.3,5,75144.0,Challenging,Snowspeeder™,4.3,Star Wars™,4.1,DN,8,11,15
5465,14+,203.88,201.0,1996.0,3.9,9,75060.0,Challenging,Slave I,4.8,Star Wars™,4.5,DN,7,14,17
5466,9-14,167.88,31.0,1416.0,4.6,10,75190.0,Average,First Order Star Destroyer™,4.8,Star Wars™,4.4,DN,5,12,22
5467,9-14,143.88,33.0,1376.0,4.1,10,75189.0,Challenging,First Order Heavy Assault Walker™,4.4,Star Wars™,3.9,DN,13,4,13
5468,9-14,119.88,15.0,825.0,4.7,10,75191.0,Average,Jedi Starfighter™ With Hyperdrive,4.7,Star Wars™,4.3,DN,3,4,11
5469,9-14,119.88,23.0,780.0,4.7,9,75188.0,Average,Resistance Bomber,4.6,Star Wars™,4.0,DN,13,11,15
5470,10-16,107.88,79.0,1106.0,4.6,8,75187.0,Average,BB-8™,4.8,Star Wars™,4.6,DN,9,5,10
5471,9-14,102.0,39.0,863.0,4.2,7,75156.0,Average,Krennic's Imperial Shuttle,4.4,Star Wars™,4.4,DN,17,22,9
5472,8-14,95.88,71.0,717.0,4.7,8,75102.0,Average,Poe's X-Wing Fighter™,4.7,Star Wars™,4.1,DN,4,12,14
5473,8-14,95.88,5.0,775.0,4.8,10,75186.0,Challenging,The Arrowhead,4.8,Star Wars™,4.4,DN,2,9,20
5474,8-14,95.88,3.0,836.0,5.0,7,75180.0,Average,Rathtar™ Escape,4.7,Star Wars™,3.7,DN,5,3,15
5475,8-14,89.88,22.0,630.0,4.5,8,75179.0,Average,Kylo Ren's TIE Fighter™,4.6,Star Wars™,3.9,DN,4,9,16
5476,9-14,89.88,4.0,746.0,4.5,7,75202.0,Easy,Defense of Crait™,4.3,Star Wars™,4.0,DN,4,14,8
5477,8-14,89.88,56.0,659.0,4.6,9,75155.0,Average,Rebel U-Wing Fighter™,4.6,Star Wars™,3.9,DN,3,7,17
5478,8-14,77.88,51.0,691.0,4.8,8,75172.0,Average,Y-Wing Starfighter™,4.7,Star Wars™,4.4,DN,2,7,16
5479,8-14,77.88,6.0,557.0,4.2,7,75185.0,Challenging,Tracker I,4.3,Star Wars™,4.4,DN,6,7,13
5480,8-14,65.88,37.0,370.0,2.2,7,75201.0,Easy,First Order AT-ST™,1.8,Star Wars™,1.8,DN,8,5,7
5481,9-14,65.88,9.0,554.0,3.9,10,75177.0,Challenging,First Order Heavy Scout Walker™,4.0,Star Wars™,3.8,DN,7,3,6
5482,8-14,65.88,12.0,457.0,4.4,6,75178.0,Easy,Jakku Quadjumper™,4.3,Star Wars™,3.6,DN,3,7,5
5483,10-14,59.88,11.0,452.0,4.2,10,75532.0,Challenging,Scout Trooper™ & Speeder Bike™,4.5,Star Wars™,4.4,DN,9,4,16
5484,8-14,53.88,24.0,358.0,4.7,5,75175.0,Easy,A-Wing Starfighter™,4.6,Star Wars™,3.7,DN,2,4,7
5485,9-14,41.88,6.0,168.0,4.6,7,75534.0,Average,Darth Vader™,5.0,Star Wars™,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5486,7-12,41.88,27.0,277.0,4.6,5,75174.0,Easy,Desert Skiff Escape,4.6,Star Wars™,4.1,DN,2,5,9
5487,8-14,41.88,14.0,294.0,4.6,8,75176.0,Easy,Resistance Transport Pod™,4.7,Star Wars™,3.7,DN,3,4,5
5488,8-14,36.0,5.0,179.0,4.3,5,75530.0,Average,Chewbacca™,3.6,Star Wars™,3.4,DN,11,0.1864448250550526,0.1846505179022918
5489,7-12,30.0,25.0,241.0,4.1,10,75200.0,Easy,Ahch-To Island™ Training,4.5,Star Wars™,4.1,DN,4,4,6
5490,8-14,30.0,4.0,144.0,4.8,6,75533.0,Average,Boba Fett™,4.8,Star Wars™,4.0,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5491,8-12,30.0,37.0,262.0,4.3,7,75168.0,Easy,Yoda's Jedi Starfighter™,4.5,Star Wars™,4.3,DN,2,7,5
5492,7-12,30.0,19.0,157.0,3.4,9,75199.0,Easy,General Grievous' Combat Speeder,2.6,Star Wars™,1.9,DN,2,5,9
5493,8-14,30.0,27.0,305.0,4.6,8,75182.0,Easy,Republic Fighter Tank™,4.6,Star Wars™,4.4,DN,2,4,6
5494,8-14,27.6,7.0,92.0,4.1,9,75529.0,Easy,Elite Praetorian Guard,4.7,Star Wars™,3.9,DN,9,0.1864448250550526,0.1846505179022918
5495,8-14,27.6,12.0,86.0,4.4,12,75117.0,Easy,Kylo Ren™,4.5,Star Wars™,4.4,DN,0.1578174700269146,0.1864448250550526,0.1846505179022918
5496,8-14,27.6,3.0,85.0,4.7,5,75528.0,Easy,Rey,4.7,Star Wars™,4.7,DN,9,0.1864448250550526,0.1846505179022918
5497,7-14,27.6,3.0,100.0,3.3,8,75531.0,Very Easy,Stormtrooper™ Commander,4.0,Star Wars™,4.0,DN,9,0.1864448250550526,0.1846505179022918
5498,6-12,24.0,4.0,216.0,4.5,10,75195.0,Easy,Ski Speeder™ vs. First Order Walker™ Microfighters,4.5,Star Wars™,4.5,DN,1,4,3
5499,8-14,21.6,1.0,94.0,4.0,9,75526.0,Easy,Elite TIE Fighter Pilot™,4.0,Star Wars™,4.0,DN,9,0.1864448250550526,0.1846505179022918
5500,6-12,15.6,15.0,108.0,3.8,11,75197.0,Very Easy,First Order Specialists Battle Pack,4.1,Star Wars™,3.9,DN,2,3,3
5501,6-12,15.6,40.0,125.0,4.5,8,75167.0,Very Easy,Bounty Hunter Speeder Bike™ Battle Pack,4.7,Star Wars™,4.8,DN,1,6,2
5502,6-12,12.0,3.0,91.0,4.7,9,75194.0,Easy,First Order TIE Fighter™ Microfighter,4.3,Star Wars™,4.0,DN,2,2,1
5503,6-12,12.0,6.0,109.0,4.8,8,75160.0,Easy,U-Wing™ Microfighter,4.8,Star Wars™,4.8,DN,1,2,4
5504,6-12,12.0,4.0,88.0,4.3,9,75161.0,Easy,TIE Striker™ Microfighter,4.5,Star Wars™,4.5,DN,1,3,3
5505,10+,12.0,5.0,130.0,4.3,13,41603.0,Easy,Kylo Ren™,5.0,BrickHeadz,4.8,DN,1,0.1864448250550526,0.1846505179022918
5506,10+,12.0,3.0,119.0,4.5,11,41602.0,Easy,Rey,5.0,BrickHeadz,4.5,DN,1,0.1864448250550526,0.1846505179022918
5507,6-12,15.6,3.0,102.0,4.0,10,75206.0,Very Easy,Jedi™ and Clone Troopers™ Battle Pack,4.0,Star Wars™,4.3,DN,1,4,3
5508,8-14,53.88,14.0,376.0,4.0,7,75205.0,Easy,Mos Eisley Cantina™,3.5,Star Wars™,3.3,DN,3,8,3
